65		
95.31	-0.79	2.2
81.18	-0.77	0.12
67.08	-0.86	-0.42
51.38	-0.08	-0.22
36.02	-0.55	-1.03
21.59	-0.09	-0.91
33.12	11.73	-44.04
56.25	-35.78	33.38
41.91	43.83	25.18
80.19	3.97	79.19
52.03	44.1	-16.68
53.74	-27.82	-22.56
60.59	33.86	53.67
43.59	8.53	-41.45
51.01	42.13	13.55
31.61	18.87	-20.93
71.76	-20.94	57.67
69.98	18.5	64.68
38.7	12.37	13.01
64.78	13.48	17.55
51.09	-4.14	-20.63
42.49	-11.2	21.41
56.62	6.98	-23.29
71.45	-30.57	2.96
